"location","GEO_id","year","treat","switcher","switcher2","year_switch","multi","single","l.multi","l.single","l.total","pct_asian","pct_black","pct_hisp","pct_wnh","max.group","min.group","prop_asian_elected_past12","prop_black_elected_past12","prop_latino_elected_past12","prop_white_elected_past12","prop_min_elected_past12","H_citytract_NHW","population.th","own_rate","vacancy_rate","med_value.th","med_income.th","density"
"ANAHEIM",602000,2012,0,1,1,2016,45,125,3.8286413964891,4.83628190695148,5.14166355650266,15.9,3.2,40.2,27.6468200230538,"white","hisp",0.166666666666667,0,0.25,0.583333333333333,0.25,0.12322729,337.471,0.487832452191958,0.0564592659336867,415.9,59.627,6747.5
"ANAHEIM",602000,2013,0,1,1,2016,364,56,5.89989735358249,4.04305126783455,6.04263283368238,16.4,3.2,40,27.3755370044195,"white","hisp",0.166666666666667,0,0.25,0.583333333333333,0.25,0.12322729,340.081,0.487234384677688,0.0541232191283755,399.1,59.165,6747.5
"ANAHEIM",602000,2014,0,1,1,2016,1190,51,7.0825485693553,3.95124371858143,7.12447826249342,16.7,2.9,40.5,26.9901712379692,"white","hisp",0.166666666666667,0,0.25,0.583333333333333,0.25,0.12322729,342.973,0.480239460799523,0.0530334847848498,413.8,59.707,6747.5
"ANAHEIM",602000,2015,0,1,1,2016,964,36,6.87212810133899,3.61091791264422,6.90875477931522,16.9,2.9,40.6,26.6614194190602,"white","hisp",0.166666666666667,0,0.0833333333333333,0.75,0.0833333333333333,0.12322729,345.578,0.468157231283073,0.0490592680227455,431.4,60.752,6747.5
"ANAHEIM",602000,2016,1,1,1,2016,810,129,6.69826805411541,4.86753445045558,6.84587987526405,17.2,2.8,41.5,25.970367038088,"white","hisp",0.166666666666667,0,0.0833333333333333,0.75,0.0833333333333333,0.12322729,346.776,0.453969237785892,0.0454263432700476,457.6,61.826,6747.5
"ANAHEIM",602000,2017,1,1,1,2016,837,72,6.73101810048208,4.29045944114839,6.8134445995109,17.8,3,42,25.2118152357976,"white","hisp",0.0714285714285714,0,0.142857142857143,0.785714285714286,0.142857142857143,0.12322729,349.007,0.451805583800587,0.0406857164723102,491.4,65.313,6747.5
"ANAHEIM",602000,2018,1,1,1,2016,451,121,6.11368217983223,4.80402104473326,6.35088571671474,17.6,3.1,42.3,24.7700676069872,"white","hisp",0.0714285714285714,0,0.142857142857143,0.785714285714286,0.142857142857143,0.12322729,349.668,0.450371294308754,0.0443648728225975,538.7,69.443,6747.5
"ANAHEIM",602000,2019,1,1,1,2016,546,123,6.30444880242198,4.82028156560504,6.50727771238501,17.5333333333333,2.96666666666667,41.9333333333333,25.3174166269576,"white","hisp",0.0666666666666667,0,0.133333333333333,0.8,0.133333333333333,0.12322729,348.483666666667,0.452048705298411,0.0434923108549851,495.9,65.5273333333333,6747.5
"ANDERSON",602042,2010,0,0,0,NA,0,24,0,3.2188758248682,3.2188758248682,2.6,0.3,9.3,78.2038345105954,"white","none",0,0,0,1,NA,0.023670653,9.91,0.401210898082745,0.0818307905686547,194.3,34.852,1558.7
"ANDERSON",602042,2011,0,0,0,NA,0,13,0,2.63905732961526,2.63905732961526,2.9,0.3,9.5,79.2686612269568,"white","none",0,0,0,1,NA,0.023670653,9.927,0.444218241042345,0.101136110492315,179,34.862,1558.7
"ANDERSON",602042,2012,0,0,0,NA,0,24,0,3.2188758248682,3.2188758248682,2.3,0.5,8.1,78.4073814060776,"white","none",0,0,0,1,NA,0.023670653,9.971,0.45783619817998,0.0879765395894428,158.7,34.306,1558.7
"ANDERSON",602042,2013,0,0,0,NA,0,30,0,3.43398720448515,3.43398720448515,1.4,0,8.5,80.3790523690773,"white","none",0,0,0,1,NA,0.023670653,10.025,0.476572689876593,0.0902342843887729,152.9,34.559,1558.7
"ANDERSON",602042,2014,0,0,0,NA,2,21,1.09861228866811,3.09104245335832,3.17805383034795,0.3,0.2,10.4,79.9523147228293,"white","none",0,0,0,1,NA,0.023670653,10.066,0.513615960099751,0.0848256361922714,156.9,35.225,1558.7
"ANDERSON",602042,2015,0,0,0,NA,0,24,0,3.2188758248682,3.2188758248682,1.5,0.1,11,78.6307053941909,"white","none",0,0,0,1,NA,0.023670653,10.122,0.521575613618369,0.0843235831809872,157.7,32.536,1558.7
"ANDERSON",602042,2016,0,0,0,NA,51,30,3.95124371858143,3.43398720448515,4.40671924726425,2,0.9,10.2,76.8905080740449,"white","none",0,0,0,1,NA,0.023670653,10.156,0.501874136910633,0.0593554370507767,158,35.216,1558.7
"ANDERSON",602042,2017,0,0,0,NA,0,63,0,4.15888308335967,4.15888308335967,2.3,1.7,10.4,72.5039308176101,"white","none",0,0,0,1,NA,0.023670653,10.176,0.514671130366286,0.0662204159694,174,35.659,1558.7
"ANDERSON",602042,2018,0,0,0,NA,0,29,0,3.40119738166216,3.40119738166216,2.4,1.3,11.5,71.8947881149537,"white","none",0,0,0,1,NA,0.023670653,10.265,0.502781301844442,0.051901458981105,181.4,38.915,1558.7
"ANDERSON",602042,2019,0,0,0,NA,0,39,0,3.68887945411394,3.68887945411394,2.23333333333333,1.3,10.7,73.7630756688696,"white","none",0,0,0,1,NA,0.023670653,10.199,0.506442189707121,0.0591591040004272,171.133333333333,36.5966666666667,1558.7
"ANGELS",602112,2010,0,0,0,NA,0,1,0,0.693147180559945,0.693147180559945,1,0,9.2,75.778364116095,"white","none",0,0,0,1,NA,0.0010283233,3.79,0.574142480211082,0.178212851405622,284,40.69,1057.3
"ANGELS",602112,2011,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,0,0,11.4,78.9267015706806,"white","none",0,0,0,1,NA,0.0010283233,3.82,0.674869109947644,0.177479147358665,256.8,48.614,1057.3
"ANGELS",602112,2012,0,0,0,NA,0,1,0,0.693147180559945,0.693147180559945,0,0,13.4,82.6359832635983,"white","none",0,0,0,1,NA,0.0010283233,3.824,0.698921903760189,0.18568129330254,258.7,51.986,1057.3
"ANGELS",602112,2013,0,0,0,NA,0,4,0,1.6094379124341,1.6094379124341,0,0,10.3,82.3653643083421,"white","none",0,0,0,1,NA,0.0010283233,3.788,0.711411172888536,0.136619718309859,260.2,50.948,1057.3
"ANGELS",602112,2014,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,0.6,0,10.3,83.2099418297197,"white","none",0,0,0,1,NA,0.0010283233,3.782,0.674973488865323,0.11905928466438,238.1,55.114,1057.3
"ANGELS",602112,2015,0,0,0,NA,0,4,0,1.6094379124341,1.6094379124341,0.4,0,10.3,84.652278177458,"white","none",0,0,0,1,NA,0.0010283233,3.753,0.675726085798028,0.128586065573771,233.9,57.829,1057.3
"ANGELS",602112,2016,0,0,0,NA,0,16,0,2.83321334405622,2.83321334405622,0.9,0,10.5,84.3667196608373,"white","none",0,0,0,1,NA,0.0010283233,3.774,0.615262321144674,0.106565656565657,260.8,51.858,1057.3
"ANGELS",602112,2017,0,0,0,NA,0,23,0,3.17805383034795,3.17805383034795,0.7,0,5.9,89.9468085106383,"white","none",0,0,0,1,NA,0.0010283233,3.76,0.646010638297872,0.103279490944689,268.7,53.1,1057.3
"ANGELS",602112,2018,0,0,0,NA,0,22,0,3.13549421592915,3.13549421592915,0.8,0,4,88.087116242456,"white","none",0,0,0,1,NA,0.0010283233,3.811,0.582786670165311,0.145013723696249,306,51.444,1057.3
"ANGELS",602112,2019,0,0,0,NA,0,7,0,2.07944154167984,2.07944154167984,0.8,0,6.8,87.4668814713106,"white","none",0,0,0,1,NA,0.0010283233,3.78166666666667,0.614686543202619,0.118286290402198,278.5,52.134,1057.3
"ANTIOCH",602252,2010,0,1,0,2020,0,108,0,4.69134788222914,4.69134788222914,8.7,15.8,24,37.0237772897299,"white","none",0,0.333333333333333,0.0833333333333333,0.583333333333333,NA,0.040022295,99.717,0.66772193244289,0.103973509933775,388.3,66.351,3611.2
"ANTIOCH",602252,2011,0,1,0,2020,0,149,0,5.01063529409626,5.01063529409626,9,16.2,24.9,35.1955141517831,"white","none",0,0.333333333333333,0.0833333333333333,0.583333333333333,NA,0.040022295,101.118,0.645636850987789,0.105668986628931,302.7,66.479,3611.2
"ANTIOCH",602252,2012,0,1,0,2020,0,263,0,5.57594910314632,5.57594910314632,10.2,16.9,26.2,33.9059224957348,"white","none",0,0.333333333333333,0.0833333333333333,0.583333333333333,NA,0.040022295,102.575,0.622539514660086,0.0999435187800057,251.9,65.494,3611.2
"ANTIOCH",602252,2013,0,1,0,2020,0,240,0,5.48479693349065,5.48479693349065,9.6,18.3,26.1,33.6377180756476,"white","none",0,0.416666666666667,0.166666666666667,0.416666666666667,NA,0.040022295,104.035,0.603304347826087,0.0915320192877083,233.6,65.254,3611.2
"ANTIOCH",602252,2014,0,1,0,2020,0,83,0,4.43081679884331,4.43081679884331,9.7,18.4,26.1,32.0070055855344,"white","none",0,0.416666666666667,0.166666666666667,0.416666666666667,NA,0.040022295,105.63,0.587265161542197,0.0784829981513641,240,65.77,3611.2
"ANTIOCH",602252,2015,0,1,0,2020,0,68,0,4.23410650459726,4.23410650459726,9.8,19,26.4,31.7587743369829,"white","none",0,0.333333333333333,0.25,0.416666666666667,NA,0.040022295,107.501,0.580673543121361,0.0636229831431031,258.9,64.329,3611.2
"ANTIOCH",602252,2016,0,1,0,2020,85,42,4.45434729625351,3.76120011569356,4.85203026391962,9.5,19.3,26,31.3945249597424,"white","none",0,0.333333333333333,0.25,0.416666666666667,NA,0.040022295,108.675,0.58741737794153,0.0599302750262852,291.4,65.53,3611.2
"ANTIOCH",602252,2017,0,1,0,2020,0,45,0,3.8286413964891,3.8286413964891,10.1,19.9,25.5,29.7329722065694,"white","none",0,0.5,0.25,0.25,NA,0.040022295,110.026,0.596936070638562,0.0536939055457574,330.9,69.925,3611.2
"ANTIOCH",602252,2018,0,1,0,2020,58,63,4.07753744390572,4.15888308335967,4.80402104473326,9.7,20,26.6,28.9551160480448,"white","none",0,0.5,0.25,0.25,NA,0.040022295,110.73,0.590255329967675,0.0463113149505006,366.1,71.422,3611.2
"ANTIOCH",602252,2019,0,1,0,2020,98,232,4.59511985013459,5.4510384535657,5.80211837537706,9.76666666666667,19.7333333333333,26.0333333333333,30.0275377381188,"white","none",0,0.333333333333333,0.25,0.416666666666667,NA,0.040022295,109.810333333333,0.591536259515923,0.0533118318408477,329.466666666667,68.959,3611.2
"APPLE VALLEY TOWN",602364,2010,0,1,1,2020,12,67,2.56494935746154,4.21950770517611,4.38202663467388,2.1,9.6,20.2,57.1532435159357,"white","hisp",0,0,0.0625,0.9375,0.0625,0.02315908,67.396,0.68514266972778,0.0924117813879998,262.1,50.066,944.6
"APPLE VALLEY TOWN",602364,2011,0,1,1,2020,0,22,0,3.13549421592915,3.13549421592915,2.2,10.1,20.5,56.8754025411324,"white","hisp",0,0,0,1,0,0.02315908,68.316,0.691320032393433,0.108149246741082,230.3,50.664,944.6
"APPLE VALLEY TOWN",602364,2012,0,1,1,2020,0,62,0,4.14313472639153,4.14313472639153,2.3,9.4,20.5,57.7716723302726,"white","hisp",0,0,0,1,0,0.02315908,69.155,0.669169322100485,0.112317440692373,191.5,48.491,944.6
"APPLE VALLEY TOWN",602364,2013,0,1,1,2020,0,97,0,4.58496747867057,4.58496747867057,2.2,9.1,22,58.1600630507989,"white","hisp",0,0,0,1,0,0.02315908,69.785,0.678730616660656,0.104923076923077,171.6,48.432,944.6
"APPLE VALLEY TOWN",602364,2014,0,1,1,2020,4,125,1.6094379124341,4.83628190695148,4.86753445045558,3.2,9.3,20.5,57.7797933702754,"white","hisp",0,0,0,1,0,0.02315908,70.561,0.65185502283105,0.0992151413872094,167.1,48.337,944.6
"APPLE VALLEY TOWN",602364,2015,0,1,1,2020,0,110,0,4.70953020131233,4.70953020131233,3.5,8.9,21.5,55.8445760589733,"white","hisp",0,0,0,1,0,0.02315908,71.083,0.643758944638885,0.102473899228325,179.6,47.938,944.6
"APPLE VALLEY TOWN",602364,2016,0,1,1,2020,0,148,0,5.00394630594546,5.00394630594546,3.3,9.4,23.3,52.6681127982646,"white","hisp",0,0,0,1,0,0.02315908,71.455,0.613607532489499,0.0927476938515574,194.1,47.433,944.6
"APPLE VALLEY TOWN",602364,2017,0,1,1,2020,0,237,0,5.47227067367148,5.47227067367148,3.4,9.4,24.9,51.3682629734691,"white","hisp",0,0,0,1,0,0.02315908,71.916,0.624133536850065,0.0820056052520444,215.8,50.907,944.6
"APPLE VALLEY TOWN",602364,2018,0,1,1,2020,0,79,0,4.38202663467388,4.38202663467388,3.1,9.9,25.4,49.3649718763388,"white","hisp",0,0,0,1,0,0.02315908,72.359,0.622383656201291,0.0749645851678854,237.1,53.023,944.6
"APPLE VALLEY TOWN",602364,2019,0,1,1,2020,4,101,1.6094379124341,4.62497281328427,4.66343909411207,3.26666666666667,9.56666666666667,24.5333333333333,51.1337825493575,"white","hisp",0,0,0.0666666666666667,0.933333333333333,0.0666666666666667,0.02315908,71.91,0.620041575180285,0.0832392947571624,215.666666666667,50.4543333333333,944.6
"ARCADIA",602462,2010,0,1,1,2018,60,33,4.11087386417331,3.52636052461616,4.54329478227,51,1.2,10.1,27.7466609220164,"white","asian",0,0,0,1,0,0.023100358,55.704,0.67934114413828,0.0259133825944171,786.4,77.024,5159.1
"ARCADIA",602462,2011,0,1,1,2018,81,29,4.40671924726425,3.40119738166216,4.70953020131233,51.2,1.3,10.2,26.885503545086,"white","asian",0,0,0,1,0,0.023100358,55.993,0.658158860349665,0.0285742931622218,793.1,77.221,5159.1
"ARCADIA",602462,2012,0,1,1,2018,122,42,4.81218435537242,3.76120011569356,5.10594547390058,51.4,1.7,9.8,27.1872842805813,"white","asian",0,0,0,1,0,0.023100358,56.497,0.653689218324038,0.0434204041399704,776.2,77.342,5159.1
"ARCADIA",602462,2013,0,1,1,2018,140,60,4.94875989037817,4.11087386417331,5.30330490805908,53.8,1.1,10,26.2747101730153,"white","asian",0,0,0,1,0,0.023100358,56.758,0.647917035986527,0.0482500849473327,802.4,77.704,5159.1
"ARCADIA",602462,2014,0,1,1,2018,156,59,5.05624580534831,4.0943445622221,5.37527840768417,53.3,1.2,11,24.9812230354055,"white","asian",0,0,0,1,0,0.023100358,57.251,0.634530605075964,0.063558506543495,832.4,80.147,5159.1
"ARCADIA",602462,2015,0,1,1,2018,172,68,5.15329159449778,4.23410650459726,5.48479693349065,53.5,1.5,11,24.390243902439,"white","asian",0.0666666666666667,0,0,0.933333333333333,0.0666666666666667,0.023100358,57.564,0.623879501651261,0.075879990550437,870.8,79.934,5159.1
"ARCADIA",602462,2016,0,1,1,2018,192,75,5.26269018890489,4.33073334028633,5.59098698051086,54.1,1.6,10.9,23.4732923556402,"white","asian",0.0666666666666667,0,0,0.933333333333333,0.0666666666666667,0.023100358,57.755,0.617209699632167,0.0813301662707838,920.7,83.958,5159.1
"ARCADIA",602462,2017,0,1,1,2018,152,95,5.03043792139244,4.56434819146784,5.51342874616498,56.5,1,10.3,22.3347547974414,"white","asian",0.0666666666666667,0,0,0.933333333333333,0.0666666666666667,0.023100358,58.156,0.617284592584889,0.0852114995530043,994.4,90.666,5159.1
"ARCADIA",602462,2018,1,1,1,2018,11,79,2.484906649788,4.38202663467388,4.51085950651685,55.8,1.7,10.5,21.8822478396069,"white","asian",0.0666666666666667,0,0,0.933333333333333,0.0666666666666667,0.023100358,58.207,0.607702712076021,0.0887819605623172,1068.8,92.102,5159.1
"ARCADIA",602462,2019,1,1,1,2018,60,85,4.11087386417331,4.45434729625351,4.98360662170834,55.4666666666667,1.43333333333333,10.5666666666667,22.5634316642295,"white","asian",0.0714285714285714,0,0,0.928571428571429,0.0714285714285714,0.023100358,58.0393333333333,0.614065668097692,0.0851078754620351,994.633333333333,88.9086666666667,5159.1
"ARCATA",602476,2010,0,0,0,NA,0,14,0,2.70805020110221,2.70805020110221,1.3,1.6,9,76.1052631578947,"white","none",0,0,0.125,0.875,NA,0.014505243,17.1,0.405530546623794,0.086480986900674,349.8,32.017,1894.2
"ARCATA",602476,2011,0,0,0,NA,52,2,3.97029191355212,1.09861228866811,4.00733318523247,1.2,2.3,8.4,74.8744012150952,"white","none",0,0,0.125,0.875,NA,0.014505243,17.118,0.372741658974021,0.106912442396313,341.1,31.815,1894.2
"ARCATA",602476,2012,0,0,0,NA,31,3,3.46573590279973,1.38629436111989,3.55534806148941,1.1,1.2,8.7,75.5582343149073,"white","none",0,0,0.125,0.875,NA,0.014505243,17.421,0.350635935179805,0.109185441941075,340.5,32.097,1894.2
"ARCATA",602476,2013,0,0,0,NA,18,6,2.94443897916644,1.94591014905531,3.2188758248682,1.3,1.8,8.3,74.337946352298,"white","none",0,0,0.125,0.875,NA,0.014505243,17.559,0.330678560050972,0.112957255795257,335.1,31.336,1894.2
"ARCATA",602476,2014,0,0,0,NA,18,7,2.94443897916644,2.07944154167984,3.25809653802148,1.8,2.8,8.5,74.8684880366537,"white","none",0,0,0.125,0.875,NA,0.014505243,17.679,0.301849987415052,0.109344707250872,319.2,30.244,1894.2
"ARCATA",602476,2015,0,0,0,NA,0,20,0,3.04452243772342,3.04452243772342,2,2.4,9.4,73.0396575033799,"white","none",0,0,0.117647058823529,0.882352941176471,NA,0.014505243,17.752,0.308178857715431,0.102637391191373,319.3,29.435,1894.2
"ARCATA",602476,2016,0,0,0,NA,26,12,3.29583686600433,2.56494935746154,3.66356164612965,1.7,2.7,11.2,71.5724331926864,"white","none",0,0,0.117647058823529,0.882352941176471,NA,0.014505243,17.775,0.324669631114173,0.0982754248034492,322.7,31.18,1894.2
"ARCATA",602476,2017,0,0,0,NA,82,18,4.4188406077966,2.94443897916644,4.61512051684126,2.1,2.6,10.9,71.5336252385764,"white","none",0,0,0.176470588235294,0.823529411764706,NA,0.014505243,17.814,0.364363863707409,0.106200277812855,335.4,30.866,1894.2
"ARCATA",602476,2018,0,0,0,NA,182,24,5.20948615284142,3.2188758248682,5.33271879326537,1.8,2.1,10.6,71.6509695290859,"white","none",0,0,0.1875,0.8125,NA,0.014505243,18.05,0.398730276134122,0.101842751842752,333.6,31.674,1894.2
"ARCATA",602476,2019,0,0,0,NA,0,27,0,3.3322045101752,3.3322045101752,1.86666666666667,2.46666666666667,10.9,71.5856759867829,"white","none",0,0,0.1875,0.8125,NA,0.014505243,17.8796666666667,0.362587923651901,0.102106151486352,330.566666666667,31.24,1894.2
"ARROYO GRANDE",602868,2010,0,0,0,NA,5,11,1.79175946922805,2.484906649788,2.83321334405622,4.3,0.9,8,77.9929370217775,"white","none",0,0,0,1,NA,0.01604488,16.99,0.72464893934867,0.0924185866906938,541.1,58.725,2956.5
"ARROYO GRANDE",602868,2011,0,0,0,NA,5,15,1.79175946922805,2.77258872223978,3.04452243772342,4.6,0.6,8.8,77.7725893065608,"white","none",0,0,0,1,NA,0.01604488,17.132,0.703804347826087,0.124984074404383,525.9,64.9,2956.5
"ARROYO GRANDE",602868,2012,0,0,0,NA,7,20,2.07944154167984,3.04452243772342,3.3322045101752,4.5,1.3,10.8,76.1339967600093,"white","none",0,0,0,1,NA,0.01604488,17.284,0.690127649607682,0.123380787482365,489.2,62.976,2956.5
"ARROYO GRANDE",602868,2013,0,0,0,NA,40,17,3.71357206670431,2.89037175789616,4.06044301054642,4.5,1.1,10.8,77.5142151513411,"white","none",0,0,0,1,NA,0.01604488,17.411,0.699389712292938,0.123889375547491,448.5,63.802,2956.5
"ARROYO GRANDE",602868,2014,0,0,0,NA,9,45,2.30258509299405,3.8286413964891,4.00733318523247,4.2,0.8,12.5,75.8496806569343,"white","none",0,0,0,1,NA,0.01604488,17.536,0.709452046884924,0.127865511971472,441.7,63.558,2956.5
"ARROYO GRANDE",602868,2015,0,0,0,NA,0,15,0,2.77258872223978,2.77258872223978,5.3,0.5,12.7,74.1873589164786,"white","none",0,0,0,1,NA,0.01604488,17.72,0.687299954275263,0.100664282064384,455.5,62.032,2956.5
"ARROYO GRANDE",602868,2016,0,0,0,NA,0,31,0,3.46573590279973,3.46573590279973,6.1,0.7,12.5,74.0499943952472,"white","none",0,0,0,1,NA,0.01604488,17.842,0.709970474676357,0.0858308889172299,472.4,64.261,2956.5
"ARROYO GRANDE",602868,2017,0,0,0,NA,2,51,1.09861228866811,3.95124371858143,3.98898404656427,4.7,0.9,13.4,73.7465917311224,"white","none",0,0,0,1,NA,0.01604488,17.971,0.71945650335457,0.0834713903402574,510.4,74.654,2956.5
"ARROYO GRANDE",602868,2018,0,0,0,NA,0,35,0,3.58351893845611,3.58351893845611,4.6,1.1,14.3,74.1393647097954,"white","none",0,0,0,1,NA,0.01604488,18.039,0.698910234805078,0.0892648015614834,552.3,80.615,2956.5
"ARROYO GRANDE",602868,2019,0,0,0,NA,0,32,0,3.49650756146648,3.49650756146648,5.13333333333333,0.9,13.4,73.9786502787217,"white","none",0,0,0,1,NA,0.01604488,17.9506666666667,0.709445737612002,0.0861890269396569,511.7,73.1766666666667,2956.5
"ARTESIA",602896,2010,0,0,0,NA,0,0,0,0,0,37.8,4.2,26.8,23.5433357611071,"asian","hisp",0.333333333333333,0,0.166666666666667,0.5,0.166666666666667,0.04323508,16.476,0.638888888888889,0.0244265080713679,475.5,56.777,10194.7
"ARTESIA",602896,2011,0,0,0,NA,0,1,0,0.693147180559945,0.693147180559945,34.9,4.3,27.6,23.0736586844498,"asian","hisp",0.333333333333333,0,0.166666666666667,0.5,0.166666666666667,0.04323508,16.495,0.626657449883743,0.0300622718488297,451.9,58.281,10194.7
"ARTESIA",602896,2012,0,0,0,NA,5,0,1.79175946922805,0,1.79175946922805,37.5,4.1,27.3,22.0724260927393,"asian","hisp",0.333333333333333,0,0.166666666666667,0.5,0.166666666666667,0.04323508,16.541,0.5814696485623,0.0276254744833404,440.5,59.078,10194.7
"ARTESIA",602896,2013,0,0,0,NA,12,7,2.56494935746154,2.07944154167984,2.99573227355399,37.2,3.7,27.6,20.8009635651912,"asian","hisp",0.333333333333333,0,0.166666666666667,0.5,0.166666666666667,0.04323508,16.605,0.55261848488618,0.028169014084507,401.8,59.845,10194.7
"ARTESIA",602896,2014,0,0,0,NA,17,7,2.89037175789616,2.07944154167984,3.2188758248682,37.4,3.2,31.3,19.463408791472,"asian","hisp",0.444444444444444,0,0.111111111111111,0.444444444444444,0.111111111111111,0.04323508,16.698,0.530916712903027,0.0298539518900344,401,60.544,10194.7
"ARTESIA",602896,2015,0,0,0,NA,9,7,2.30258509299405,2.07944154167984,2.83321334405622,40,2.3,31.3,19.451891569854,"asian","hisp",0.444444444444444,0,0.111111111111111,0.444444444444444,0.111111111111111,0.04323508,16.785,0.537226545744225,0.0332979851537646,395.2,60.749,10194.7
"ARTESIA",602896,2016,0,0,0,NA,11,7,2.484906649788,2.07944154167984,2.94443897916644,38.8,1.9,34.2,19.9952349752814,"asian","hisp",0.444444444444444,0,0.111111111111111,0.444444444444444,0.111111111111111,0.04323508,16.789,0.531194514173759,0.0375567478332645,419.5,58.651,10194.7
"ARTESIA",602896,2017,0,0,0,NA,0,7,0,2.07944154167984,2.07944154167984,37,2.5,33.2,18.6079629739512,"asian","hisp",0.444444444444444,0,0.111111111111111,0.444444444444444,0.111111111111111,0.04323508,16.853,0.510151820010975,0.055020920502092,437.2,62.702,10194.7
"ARTESIA",602896,2018,0,0,0,NA,0,13,0,2.63905732961526,2.63905732961526,38.4,2,35.8,16.7746922756734,"asian","hisp",0.444444444444444,0,0.111111111111111,0.444444444444444,0.111111111111111,0.04323508,16.817,0.474481999877758,0.0533690500721203,505.3,63.708,10194.7
"ARTESIA",602896,2019,0,0,0,NA,0,11,0,2.484906649788,2.484906649788,38.0666666666667,2.13333333333333,34.4,18.4592967416354,"asian","hisp",0.416666666666667,0,0.166666666666667,0.333333333333333,0.166666666666667,0.04323508,16.8196666666667,0.505276111354164,0.0486489061358256,454,61.687,10194.7
"ARVIN",602924,2010,0,0,0,NA,0,65,0,4.18965474202643,4.18965474202643,0.6,0.2,87,10.2624256642479,"hisp","none",0.1,0,0.7,0.2,NA,0.007969147,18.329,0.490786442908852,0.0816843074091118,169,32.949,4005.5
"ARVIN",602924,2011,0,0,0,NA,49,6,3.91202300542815,1.94591014905531,4.02535169073515,0.4,0.9,88.6,7.67185921633261,"hisp","none",0.0769230769230769,0,0.769230769230769,0.153846153846154,NA,0.007969147,18.809,0.484344945501175,0.0789699570815451,151.3,29.74,4005.5
"ARVIN",602924,2012,0,0,0,NA,23,5,3.17805383034795,1.79175946922805,3.36729582998647,0.8,2.5,87.9,8.47238055757073,"hisp","none",0.0769230769230769,0,0.769230769230769,0.153846153846154,NA,0.007969147,19.298,0.429278715864082,0.0918388218449581,99.8,30.719,4005.5
"ARVIN",602924,2013,0,0,0,NA,48,8,3.89182029811063,2.19722457733622,4.04305126783455,0.6,3.1,88.2,6.51919654207984,"hisp","none",0.0769230769230769,0,0.769230769230769,0.153846153846154,NA,0.007969147,19.665,0.428973637061684,0.0795056642636457,98.7,32.999,4005.5
"ARVIN",602924,2014,0,0,0,NA,0,59,0,4.0943445622221,4.0943445622221,0.6,2.4,88.6,6.92530457359696,"hisp","none",0.0769230769230769,0,0.769230769230769,0.153846153846154,NA,0.007969147,20.028,0.479959768669852,0.0761962203457981,100.8,35.359,4005.5
"ARVIN",602924,2015,0,0,0,NA,0,72,0,4.29045944114839,4.29045944114839,0.5,2,90.3,5.81955922865014,"hisp","none",0.0769230769230769,0,0.846153846153846,0.0769230769230769,NA,0.007969147,20.328,0.457475824448302,0.0670919942374974,107.2,35.609,4005.5
"ARVIN",602924,2016,0,0,0,NA,0,37,0,3.63758615972639,3.63758615972639,0.2,1.9,90.4,6.01108841552378,"hisp","none",0.0769230769230769,0,0.846153846153846,0.0769230769230769,NA,0.007969147,20.562,0.454104148278906,0.0609977782266209,116.9,36.524,4005.5
"ARVIN",602924,2017,0,0,0,NA,0,86,0,4.46590811865458,4.46590811865458,0.3,1.4,90.2,5.71881302218381,"hisp","none",0.0769230769230769,0,0.923076923076923,0,NA,0.007969147,20.826,0.449462677897183,0.0548902195608782,132.3,36.789,4005.5
"ARVIN",602924,2018,0,0,0,NA,0,107,0,4.68213122712422,4.68213122712422,0.4,1,91.5,4.8083789573911,"hisp","none",0.0769230769230769,0,0.923076923076923,0,NA,0.007969147,21.005,0.466669863802033,0.0616214134411708,154.6,38.214,4005.5
"ARVIN",602924,2019,0,0,0,NA,0,121,0,4.80402104473326,4.80402104473326,0.3,1.43333333333333,90.7,5.51276013169956,"hisp","none",0,0,1,0,NA,0.007969147,20.7976666666667,0.456745563326041,0.05916980374289,134.6,37.1756666666667,4005.5
"ATASCADERO",603064,2010,0,0,0,NA,0,12,0,2.56494935746154,2.56494935746154,1.4,0.7,8.4,79.3073871555699,"white","none",0,0,0.235294117647059,0.764705882352941,NA,0.027964998,27.981,0.68218336483932,0.0735619959230701,447.3,65.479,1104.1
