GEO.id,GEO.id2,GEO.display-label,D001,D002,D003
Id,Id2,Geography,Total:,Occupied,Vacant
1500000US060374333051,060374333051,"Block Group 1, Census Tract 4333.05, Los Angeles County, California",665,642,23
1500000US060374333052,060374333052,"Block Group 2, Census Tract 4333.05, Los Angeles County, California",506,484,22
1500000US060374333061,060374333061,"Block Group 1, Census Tract 4333.06, Los Angeles County, California",158,151,7
1500000US060374333062,060374333062,"Block Group 2, Census Tract 4333.06, Los Angeles County, California",437,427,10
1500000US060374333063,060374333063,"Block Group 3, Census Tract 4333.06, Los Angeles County, California",159,152,7
1500000US060374333071,060374333071,"Block Group 1, Census Tract 4333.07, Los Angeles County, California",429,417,12
1500000US060374333072,060374333072,"Block Group 2, Census Tract 4333.07, Los Angeles County, California",174,173,1
1500000US060374333073,060374333073,"Block Group 3, Census Tract 4333.07, Los Angeles County, California",225,211,14
1500000US060374334011,060374334011,"Block Group 1, Census Tract 4334.01, Los Angeles County, California",515,476,39
1500000US060374334012,060374334012,"Block Group 2, Census Tract 4334.01, Los Angeles County, California",226,220,6
1500000US060374334021,060374334021,"Block Group 1, Census Tract 4334.02, Los Angeles County, California",519,492,27
1500000US060374334022,060374334022,"Block Group 2, Census Tract 4334.02, Los Angeles County, California",598,570,28
1500000US060374334031,060374334031,"Block Group 1, Census Tract 4334.03, Los Angeles County, California",354,303,51
1500000US060374334032,060374334032,"Block Group 2, Census Tract 4334.03, Los Angeles County, California",602,570,32
1500000US060374334033,060374334033,"Block Group 3, Census Tract 4334.03, Los Angeles County, California",281,262,19
1500000US060374335011,060374335011,"Block Group 1, Census Tract 4335.01, Los Angeles County, California",534,492,42
1500000US060374335031,060374335031,"Block Group 1, Census Tract 4335.03, Los Angeles County, California",454,446,8
1500000US060374335032,060374335032,"Block Group 2, Census Tract 4335.03, Los Angeles County, California",221,216,5
1500000US060374335041,060374335041,"Block Group 1, Census Tract 4335.04, Los Angeles County, California",483,468,15
1500000US060374335042,060374335042,"Block Group 2, Census Tract 4335.04, Los Angeles County, California",240,232,8
1500000US060374335043,060374335043,"Block Group 3, Census Tract 4335.04, Los Angeles County, California",311,305,6
1500000US060374336011,060374336011,"Block Group 1, Census Tract 4336.01, Los Angeles County, California",290,282,8
1500000US060374336012,060374336012,"Block Group 2, Census Tract 4336.01, Los Angeles County, California",1022,979,43
1500000US060374336021,060374336021,"Block Group 1, Census Tract 4336.02, Los Angeles County, California",801,769,32
1500000US060374337001,060374337001,"Block Group 1, Census Tract 4337, Los Angeles County, California",262,255,7
1500000US060374337002,060374337002,"Block Group 2, Census Tract 4337, Los Angeles County, California",221,213,8
1500000US060374337003,060374337003,"Block Group 3, Census Tract 4337, Los Angeles County, California",317,308,9
1500000US060374338011,060374338011,"Block Group 1, Census Tract 4338.01, Los Angeles County, California",364,352,12
1500000US060374338012,060374338012,"Block Group 2, Census Tract 4338.01, Los Angeles County, California",261,255,6
1500000US060374338013,060374338013,"Block Group 3, Census Tract 4338.01, Los Angeles County, California",366,356,10
1500000US060374338014,060374338014,"Block Group 4, Census Tract 4338.01, Los Angeles County, California",371,354,17
1500000US060374338021,060374338021,"Block Group 1, Census Tract 4338.02, Los Angeles County, California",326,321,5
1500000US060374338022,060374338022,"Block Group 2, Census Tract 4338.02, Los Angeles County, California",358,356,2
1500000US060374339011,060374339011,"Block Group 1, Census Tract 4339.01, Los Angeles County, California",686,659,27
1500000US060374339012,060374339012,"Block Group 2, Census Tract 4339.01, Los Angeles County, California",297,275,22
1500000US060374339013,060374339013,"Block Group 3, Census Tract 4339.01, Los Angeles County, California",302,294,8
1500000US060374339021,060374339021,"Block Group 1, Census Tract 4339.02, Los Angeles County, California",232,228,4
1500000US060374339022,060374339022,"Block Group 2, Census Tract 4339.02, Los Angeles County, California",378,365,13
1500000US060374339023,060374339023,"Block Group 3, Census Tract 4339.02, Los Angeles County, California",297,272,25
1500000US060374340011,060374340011,"Block Group 1, Census Tract 4340.01, Los Angeles County, California",416,402,14
1500000US060374340012,060374340012,"Block Group 2, Census Tract 4340.01, Los Angeles County, California",610,550,60
1500000US060374340031,060374340031,"Block Group 1, Census Tract 4340.03, Los Angeles County, California",368,351,17
1500000US060374340032,060374340032,"Block Group 2, Census Tract 4340.03, Los Angeles County, California",318,294,24
1500000US060374340033,060374340033,"Block Group 3, Census Tract 4340.03, Los Angeles County, California",293,282,11
1500000US060374340041,060374340041,"Block Group 1, Census Tract 4340.04, Los Angeles County, California",346,338,8
1500000US060374340042,060374340042,"Block Group 2, Census Tract 4340.04, Los Angeles County, California",302,292,10
1500000US060374600001,060374600001,"Block Group 1, Census Tract 4600, Los Angeles County, California",475,446,29
1500000US060374600002,060374600002,"Block Group 2, Census Tract 4600, Los Angeles County, California",426,411,15
1500000US060374600003,060374600003,"Block Group 3, Census Tract 4600, Los Angeles County, California",557,539,18
1500000US060374600004,060374600004,"Block Group 4, Census Tract 4600, Los Angeles County, California",404,395,9
1500000US060374601001,060374601001,"Block Group 1, Census Tract 4601, Los Angeles County, California",333,318,15
1500000US060374601002,060374601002,"Block Group 2, Census Tract 4601, Los Angeles County, California",727,686,41
1500000US060374601003,060374601003,"Block Group 3, Census Tract 4601, Los Angeles County, California",426,411,15
1500000US060374601004,060374601004,"Block Group 4, Census Tract 4601, Los Angeles County, California",389,368,21
1500000US060374601005,060374601005,"Block Group 5, Census Tract 4601, Los Angeles County, California",594,566,28
1500000US060374602001,060374602001,"Block Group 1, Census Tract 4602, Los Angeles County, California",368,353,15
1500000US060374602002,060374602002,"Block Group 2, Census Tract 4602, Los Angeles County, California",332,321,11
1500000US060374602003,060374602003,"Block Group 3, Census Tract 4602, Los Angeles County, California",485,460,25
1500000US060374602004,060374602004,"Block Group 4, Census Tract 4602, Los Angeles County, California",346,323,23
1500000US060374602005,060374602005,"Block Group 5, Census Tract 4602, Los Angeles County, California",647,612,35
1500000US060374603011,060374603011,"Block Group 1, Census Tract 4603.01, Los Angeles County, California",382,371,11
1500000US060374603012,060374603012,"Block Group 2, Census Tract 4603.01, Los Angeles County, California",345,331,14
1500000US060374603013,060374603013,"Block Group 3, Census Tract 4603.01, Los Angeles County, California",281,275,6
1500000US060374603014,060374603014,"Block Group 4, Census Tract 4603.01, Los Angeles County, California",697,678,19
1500000US060374603021,060374603021,"Block Group 1, Census Tract 4603.02, Los Angeles County, California",364,349,15
1500000US060374603022,060374603022,"Block Group 2, Census Tract 4603.02, Los Angeles County, California",327,317,10
1500000US060374603023,060374603023,"Block Group 3, Census Tract 4603.02, Los Angeles County, California",418,402,16
1500000US060374603024,060374603024,"Block Group 4, Census Tract 4603.02, Los Angeles County, California",317,302,15
1500000US060374604011,060374604011,"Block Group 1, Census Tract 4604.01, Los Angeles County, California",319,305,14
1500000US060374604012,060374604012,"Block Group 2, Census Tract 4604.01, Los Angeles County, California",0,0,0
1500000US060374605011,060374605011,"Block Group 1, Census Tract 4605.01, Los Angeles County, California",641,623,18
1500000US060374605012,060374605012,"Block Group 2, Census Tract 4605.01, Los Angeles County, California",320,307,13
1500000US060374605013,060374605013,"Block Group 3, Census Tract 4605.01, Los Angeles County, California",969,939,30
1500000US060374605021,060374605021,"Block Group 1, Census Tract 4605.02, Los Angeles County, California",234,228,6
1500000US060374605022,060374605022,"Block Group 2, Census Tract 4605.02, Los Angeles County, California",207,202,5
1500000US060374605023,060374605023,"Block Group 3, Census Tract 4605.02, Los Angeles County, California",234,228,6
1500000US060374605024,060374605024,"Block Group 4, Census Tract 4605.02, Los Angeles County, California",266,261,5
1500000US060374605025,060374605025,"Block Group 5, Census Tract 4605.02, Los Angeles County, California",242,235,7
1500000US060374605026,060374605026,"Block Group 6, Census Tract 4605.02, Los Angeles County, California",316,301,15
1500000US060374606001,060374606001,"Block Group 1, Census Tract 4606, Los Angeles County, California",483,470,13
1500000US060374606002,060374606002,"Block Group 2, Census Tract 4606, Los Angeles County, California",398,386,12
1500000US060374606003,060374606003,"Block Group 3, Census Tract 4606, Los Angeles County, California",440,426,14
1500000US060374606004,060374606004,"Block Group 4, Census Tract 4606, Los Angeles County, California",235,223,12
1500000US060374607001,060374607001,"Block Group 1, Census Tract 4607, Los Angeles County, California",265,254,11
1500000US060374607002,060374607002,"Block Group 2, Census Tract 4607, Los Angeles County, California",193,189,4
1500000US060374607003,060374607003,"Block Group 3, Census Tract 4607, Los Angeles County, California",264,249,15
1500000US060374607004,060374607004,"Block Group 4, Census Tract 4607, Los Angeles County, California",455,441,14
1500000US060374607005,060374607005,"Block Group 5, Census Tract 4607, Los Angeles County, California",563,539,24
1500000US060374608001,060374608001,"Block Group 1, Census Tract 4608, Los Angeles County, California",768,738,30
1500000US060374608002,060374608002,"Block Group 2, Census Tract 4608, Los Angeles County, California",615,591,24
1500000US060374609001,060374609001,"Block Group 1, Census Tract 4609, Los Angeles County, California",487,460,27
1500000US060374609002,060374609002,"Block Group 2, Census Tract 4609, Los Angeles County, California",541,510,31
1500000US060374609003,060374609003,"Block Group 3, Census Tract 4609, Los Angeles County, California",409,393,16
1500000US060374609004,060374609004,"Block Group 4, Census Tract 4609, Los Angeles County, California",393,377,16
1500000US060374609005,060374609005,"Block Group 5, Census Tract 4609, Los Angeles County, California",261,248,13
1500000US060374610001,060374610001,"Block Group 1, Census Tract 4610, Los Angeles County, California",320,290,30
1500000US060374610002,060374610002,"Block Group 2, Census Tract 4610, Los Angeles County, California",467,444,23
1500000US060374610003,060374610003,"Block Group 3, Census Tract 4610, Los Angeles County, California",487,464,23
1500000US060374610004,060374610004,"Block Group 4, Census Tract 4610, Los Angeles County, California",545,523,22
1500000US060374611001,060374611001,"Block Group 1, Census Tract 4611, Los Angeles County, California",399,374,25
1500000US060374611002,060374611002,"Block Group 2, Census Tract 4611, Los Angeles County, California",624,588,36
1500000US060374611003,060374611003,"Block Group 3, Census Tract 4611, Los Angeles County, California",319,308,11
