"GEO_ID","NAME","B25026_001E","B25026_001M","B25026_002E","B25026_002M","B25026_003E","B25026_003M","B25026_004E","B25026_004M","B25026_005E","B25026_005M","B25026_006E","B25026_006M","B25026_007E","B25026_007M","B25026_008E","B25026_008M","B25026_009E","B25026_009M","B25026_010E","B25026_010M","B25026_011E","B25026_011M","B25026_012E","B25026_012M","B25026_013E","B25026_013M","B25026_014E","B25026_014M","B25026_015E","B25026_015M"
"id","Geographic Area Name","Estimate!!Total population in occupied housing units","Margin of Error!!Total population in occupied housing units","Estimate!!Total population in occupied housing units!!Owner occupied","Margin of Error!!Total population in occupied housing units!!Owner occupied","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Estimate!!Total population in occupied housing units!!Renter occupied","Margin of Error!!Total population in occupied housing units!!Renter occupied","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier"
"1600000US0607946","Bradbury city, California","916","122","766","105","5","8","0","12","173","90","309","82","147","84","132","63","150","68","0","12","22","35","77","41","36","41","15","23","0","12"
"1600000US0613560","Citrus CDP, California","10742","864","7195","785","10","15","298","173","1171","478","1798","561","1768","470","2150","630","3547","896","114","108","531","285","1408","791","1209","642","225","149","60","54"
"1600000US0664420","San Andreas CDP, California","2930","705","1274","462","17","28","0","12","410","220","522","302","287","221","38","54","1656","705","321","386","690","403","571","436","13","21","61","73","0","12"
"1600000US0642566","London CDP, California","1854","225","573","143","4","5","42","45","100","95","156","88","117","71","154","52","1281","246","26","31","88","85","569","192","481","176","67","54","50","44"
"1600000US0623826","Felton CDP, California","3810","472","2935","442","161","180","134","102","248","165","877","307","773","316","742","245","875","321","43","53","92","97","401","250","295","168","0","12","44","44"
"1600000US0681050","Twin Lakes CDP, California","5505","653","1724","399","93","111","101","89","221","159","690","296","510","318","109","141","3781","720","167","134","423","289","2150","642","983","355","58","66","0","17"
"1600000US0608172","Bret Harte CDP, California","5311","606","2073","526","139","142","250","284","57","51","703","347","609","344","315","237","3238","606","101","153","578","340","1451","557","843","409","211","213","54","93"
"1600000US0648354","Modesto city, California","208574","362","113514","3176","3350","844","10953","1171","27679","2375","38481","2662","16086","1337","16965","1200","95060","3206","7519","1173","17994","1865","49196","2657","15927","1764","3598","869","826","282"
"1600000US0664210","Salida CDP, California","14626","1350","9328","1188","107","124","916","701","2177","842","4010","1083","1429","440","689","382","5298","1291","296","326","1157","904","3095","1214","167","139","583","606","0","19"
"1600000US0680812","Turlock city, California","71697","138","38431","1741","848","490","2431","528","9187","1213","15537","1574","6187","904","4241","645","33266","1719","2308","697","7454","1205","17580","2019","4440","737","1212","790","272","168"
"1600000US0684480","Westley CDP, California","838","395","121","199","0","12","0","12","121","199","0","12","0","12","0","12","717","336","0","12","0","12","153","248","415","237","149","218","0","12"
"1600000US0660942","Rio Linda CDP, California","15377","982","10935","1023","112","139","576","262","2913","694","3228","730","2036","465","2070","595","4442","776","453","374","710","373","2175","556","803","322","135","115","166","148"
"1600000US0633504","Hickman CDP, California","566","138","457","129","16","19","42","59","62","38","182","71","46","25","109","85","109","78","6","9","22","33","14","12","65","67","2","7","0","12"
"1600000US0634904","Hughson city, California","7367","30","5211","641","169","227","349","217","1759","607","2343","514","307","204","284","141","2156","635","187","184","300","255","860","452","728","490","41","67","40","65"
"1600000US0617708","Cutler CDP, California","5774","1038","1951","502","0","17","0","17","500","357","331","273","733","395","387","208","3823","1143","176","238","606","397","1645","920","1112","740","205","284","79","126"
"1600000US0630476","Goshen CDP, California","3316","626","1757","479","80","125","44","69","559","397","342","238","613","349","119","142","1559","579","0","12","36","63","1150","575","337","286","22","35","14","21"
"1600000US0673710","Springville CDP, California","872","347","420","181","0","12","0","12","39","61","214","161","108","78","59","64","452","304","179","276","23","34","236","164","14","21","0","12","0","12"
"1600000US0638548","Kings Beach CDP, California","2833","524","1631","477","0","12","186","220","304","223","585","370","353","225","203","162","1202","445","40","4","284","239","402","277","476","295","0","12","0","12"
"1600000US0641474","Lincoln city, California","46796","107","36966","982","864","294","3851","671","12052","1179","17135","1137","1176","334","1888","437","9830","977","839","472","2083","570","5127","864","1586","428","106","153","89","93"
"1600000US0651637","North Auburn CDP, California","12809","1065","8066","985","267","163","1050","741","2303","527","2756","587","1028","327","662","195","4743","754","247","172","772","322","2730","614","563","279","120","103","311","288"
"1600000US0607172","Bluewater CDP, California","161","62","161","62","0","12","0","12","44","26","87","60","17","19","13","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0660466","Rialto city, California","102283","142","65686","2249","1315","484","3373","774","15254","1614","22212","2283","14576","1700","8956","972","36597","2225","2127","683","7478","1495","19589","1876","5928","1328","1081","450","394","224"
"1600000US0686594","Wrightwood CDP, California","4283","622","2676","498","190","276","236","216","468","246","967","356","280","157","535","214","1607","534","40","65","73","72","1391","527","68","79","25","40","10","15"
"1600000US0654120","Orcutt CDP, California","30318","1073","22937","1111","334","151","1328","393","5512","951","6415","925","5305","729","4043","528","7381","1025","545","268","1451","494","3464","738","1098","428","690","360","133","98"
"1600000US0670182","Santa Ynez CDP, California","4396","526","3086","500","21","25","86","119","808","390","657","306","448","184","1066","410","1310","515","88","98","191","203","658","343","135","120","11","18","227","340"
"1600000US0611390","Carmichael CDP, California","63645","1262","34983","1382","667","301","2417","474","7750","940","9725","1049","6250","742","8174","723","28662","1453","2617","620","6446","968","15721","1260","2954","591","582","217","342","185"
"1600000US0624498","Florin CDP, California","48633","1549","26096","1724","594","318","1768","597","5655","968","9474","1538","5009","741","3596","573","22537","1690","1781","806","4121","879","11201","1293","4421","967","835","312","178","124"
"1600000US0682852","Vineyard CDP, California","28137","1064","21525","1157","380","273","2060","519","5603","896","10269","1149","2444","527","769","271","6612","938","370","423","1249","431","3670","673","1275","432","48","61","0","23"
"1600000US0616224","Corcoran city, California","13163","394","5794","756","152","159","998","464","1221","466","1197","353","1024","336","1202","277","7369","752","524","338","1227","516","4543","832","649","293","271","280","155","146"
"1600000US0675252","Stratford CDP, California","878","377","271","214","0","12","92","136","0","12","0","12","158","169","21","30","607","334","102","155","212","290","96","109","145","174","52","78","0","12"
"1600000US0639220","Laguna Hills city, California","30700","180","21691","980","292","176","1030","273","4132","685","7896","844","4555","621","3786","538","9009","970","450","269","2174","616","4230","828","1788","571","327","251","40","33"
"1600000US0601164","Alpaugh CDP, California","1074","200","430","130","0","12","0","12","44","38","223","98","78","59","85","75","644","160","32","30","91","79","422","141","55","54","10","14","34","44"
"1600000US0623616","Farmersville city, California","10742","43","7460","615","56","91","156","131","2044","657","2764","698","1350","450","1090","393","3282","621","377","315","677","324","1102","375","930","440","196","180","0","19"
"1600000US0675280","Strathmore CDP, California","2915","1043","811","389","0","12","0","12","174","166","149","129","381","330","107","97","2104","1079","41","66","129","209","1111","640","601","681","222","228","0","12"
"1600000US0682954","Visalia city, California","129576","276","76274","2980","3296","1045","6550","1369","18847","2326","28581","2757","10359","1298","8641","1108","53302","3012","3741","1147","11466","1569","29485","2654","6803","1486","1318","449","489","280"
"1600000US0639259","Laguna Woods city, California","16182","96","12217","455","474","139","1449","330","3807","436","4222","470","1662","298","603","184","3965","450","280","134","737","207","1965","339","914","227","60","47","9","15"
"1600000US0639290","La Habra city, California","61465","185","34380","1424","612","312","1846","436","6302","923","12148","1179","6751","860","6721","880","27085","1469","2704","703","4620","853","12075","1213","5447","940","1579","481","660","317"
"1600000US0670686","Seal Beach city, California","24133","107","17825","532","385","136","1240","287","4356","527","5346","570","2952","455","3546","459","6308","540","229","109","1530","325","3400","520","768","252","217","95","164","90"
"1600000US0682744","Villa Park city, California","5851","65","5432","298","106","121","403","202","966","354","1500","321","1323","357","1134","219","419","286","0","17","40","65","202","221","143","161","31","46","3","6"
"1600000US0646632","Meadow Vista CDP, California","3460","398","3319","425","229","216","221","198","660","268","1026","317","452","148","731","228","141","111","0","12","0","12","65","83","76","72","0","12","0","12"
"1600000US0633000","Hayward city, California","155027","441","82275","2260","2187","583","5971","900","19534","1619","28394","2126","14012","1488","12177","1248","72752","2351","3154","811","14999","1576","35360","2272","16161","1462","1804","363","1274","369"
"1600000US0641992","Livermore city, California","88615","105","63914","1718","1391","465","5928","1109","13471","1250","23557","1690","11791","1306","7776","712","24701","1708","2220","735","4352","874","10177","1203","6538","1147","668","298","746","400"
"1600000US0641124","Lemon Grove city, California","26459","172","15286","1103","300","158","1256","678","3035","772","5144","970","2392","467","3159","531","11173","1075","650","380","1740","559","5746","979","2641","571","273","138","123","83"
"1600000US0623973","Fetters Hot Springs-Agua Caliente CDP, California","4670","763","2374","522","39","37","132","90","604","327","739","410","546","183","314","110","2296","684","40","48","369","405","1350","540","537","363","0","12","0","12"
"1600000US0633056","Healdsburg city, California","11740","52","6874","595","28","31","349","164","1093","376","2777","603","1122","306","1505","347","4866","596","457","226","509","240","2053","512","1627","569","170","151","50","61"
"1600000US0656784","Petaluma city, California","59939","283","38624","1566","546","215","2079","455","7222","861","12866","1382","8223","786","7688","855","21315","1557","1685","473","4003","814","9517","1217","5092","1014","648","336","370","152"
"1600000US0647794","Mineral CDP, California","292","180","113","67","52","58","0","12","20","25","10","10","4","5","27","30","179","166","0","12","132","160","2","3","10","15","35","38","0","12"
"1600000US0659892","Red Bluff city, California","13666","277","5043","784","190","203","405","251","1183","468","1645","423","696","330","924","328","8623","802","909","405","2268","729","4177","850","1056","481","167","142","46","57"
"1600000US0640928","Laytonville CDP, California","1175","327","512","205","0","12","0","12","117","166","130","84","110","94","155","111","663","284","0","12","166","191","150","152","102","63","132","108","113","64"
"1600000US0634120","Hollister city, California","37712","62","21822","1436","1047","586","1552","430","5008","949","7377","1019","4203","628","2635","483","15890","1426","455","229","1300","453","9501","1465","4073","1131","268","137","293","223"
"1600000US0612552","Cerritos city, California","50008","64","37858","1132","353","163","1292","521","4968","738","9760","1065","8573","829","12912","803","12150","1135","710","366","2031","579","6347","1027","2278","517","339","162","445","253"
"1600000US0602896","Artesia city, California","16361","185","7763","968","220","190","44","46","817","352","2573","793","1633","549","2476","476","8598","975","300","270","1180","453","3073","947","3148","849","487","430","410","243"
"1600000US0603386","Azusa city, California","44077","364","22186","1238","595","255","1160","358","5016","661","7292","969","3737","568","4386","611","21891","1142","1424","618","3116","709","10512","1215","5012","890","1591","653","236","138"
"1600000US0603666","Baldwin Park city, California","75751","110","43000","1862","564","301","1370","480","5714","930","14072","1516","10188","1406","11092","1162","32751","1864","1260","507","4215","949","14709","1496","8745","1473","2445","584","1377","505"
